,t,pop_size_months,pregnancies,births,deaths,stillbirths,miscarriages,abortions,total_births,maternal_deaths,infant_deaths,cum_maternal_deaths,cum_infant_deaths,on_methods_mcpr,no_methods_mcpr,on_methods_cpr,no_methods_cpr,on_methods_acpr,no_methods_acpr,mcpr,cpr,acpr,pp0to5,pp6to11,pp12to23,nonpostpartum,total_women_fecund,unintended_pregs,total_births_10-14,total_births_15-19,total_births_20-24,total_births_25-29,total_births_30-34,total_births_35-39,total_births_40-44,total_births_45-49,total_women_10-14,total_women_15-19,total_women_20-24,total_women_25-29,total_women_30-34,total_women_35-39,total_women_40-44,total_women_45-49
130,2022.8333333333333,1069.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0,196.0,53.0,196.0,31.0,79.0,0.20647773279352227,0.21285140562248997,0.2818181818181818,10.236220472440944,5.905511811023622,7.874015748031496,75.98425196850394,254.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,63.0,37.0,41.0,33.0,25.0,25.0,25.0
131,2022.9166666666667,1072.0,5.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,55.0,192.0,57.0,192.0,28.0,62.0,0.22267206477732793,0.2289156626506024,0.3111111111111111,8.267716535433072,8.267716535433072,8.267716535433072,75.19685039370079,254.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,61.0,63.0,36.0,41.0,34.0,25.0,25.0,25.0
132,2023.0,1073.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,193.0,57.0,193.0,34.0,69.0,0.2217741935483871,0.228,0.3300970873786408,7.8431372549019605,9.019607843137255,7.0588235294117645,76.07843137254902,255.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,64.0,36.0,42.0,33.0,26.0,25.0,24.0
133,2023.0833333333333,1075.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,56.0,192.0,58.0,192.0,37.0,61.0,0.22580645161290322,0.232,0.37755102040816324,5.490196078431373,9.019607843137255,8.627450980392156,76.86274509803923,255.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,64.0,35.0,42.0,34.0,26.0,25.0,24.0
134,2023.1666666666667,1076.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,56.0,191.0,58.0,191.0,38.0,69.0,0.22672064777327935,0.23293172690763053,0.35514018691588783,5.118110236220472,9.448818897637794,8.267716535433072,77.16535433070865,254.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,35.0,42.0,35.0,25.0,26.0,23.0
135,2023.25,1077.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,191.0,58.0,191.0,38.0,59.0,0.22672064777327935,0.23293172690763053,0.3917525773195876,5.118110236220472,9.84251968503937,7.480314960629922,77.55905511811024,254.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,68.0,61.0,37.0,41.0,34.0,27.0,25.0,24.0
136,2023.3333333333333,1083.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,58.0,189.0,60.0,189.0,41.0,58.0,0.23481781376518218,0.24096385542168675,0.41414141414141414,7.086614173228346,8.661417322834646,7.874015748031496,76.37795275590551,254.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,69.0,60.0,38.0,41.0,33.0,28.0,25.0,24.0
137,2023.4166666666667,1085.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,190.0,59.0,190.0,36.0,49.0,0.23076923076923078,0.23694779116465864,0.4235294117647059,6.299212598425196,7.480314960629922,9.05511811023622,77.16535433070865,254.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.0,59.0,39.0,41.0,33.0,26.0,27.0,24.0
138,2023.5,1086.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,55.0,192.0,57.0,192.0,38.0,56.0,0.22267206477732793,0.2289156626506024,0.40425531914893614,6.299212598425196,7.480314960629922,9.05511811023622,77.16535433070865,254.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,57.0,40.0,41.0,34.0,25.0,28.0,24.0
139,2023.5833333333333,1085.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,196.0,54.0,196.0,35.0,57.0,0.20967741935483872,0.216,0.3804347826086957,5.88235294117647,5.490196078431373,10.980392156862745,77.64705882352942,255.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,57.0,41.0,41.0,34.0,24.0,30.0,23.0
140,2023.6666666666667,1088.0,3.0,5.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,51.0,198.0,53.0,198.0,37.0,63.0,0.20481927710843373,0.21115537848605578,0.37,7.421875,4.6875,10.9375,76.953125,256.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,70.0,58.0,42.0,38.0,37.0,24.0,30.0,22.0
141,2023.75,1088.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,200.0,51.0,200.0,32.0,65.0,0.1935483870967742,0.20318725099601595,0.32989690721649484,6.640625,5.078125,10.9375,77.34375,256.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,42.0,37.0,38.0,24.0,30.0,22.0
142,2023.8333333333333,1094.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,50.0,199.0,53.0,199.0,36.0,57.0,0.20080321285140562,0.21031746031746032,0.3870967741935484,6.614785992217899,7.003891050583658,10.116731517509727,76.26459143968872,257.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,70.0,59.0,43.0,35.0,38.0,26.0,30.0,21.0
143,2023.9166666666667,1097.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,200.0,53.0,200.0,42.0,67.0,0.2,0.20948616600790515,0.3853211009174312,6.976744186046512,6.2015503875969,10.465116279069768,76.35658914728683,258.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,71.0,58.0,45.0,35.0,36.0,28.0,30.0,21.0
144,2024.0,1099.0,3.0,5.0,3.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,49.0,201.0,52.0,201.0,32.0,70.0,0.196,0.20553359683794467,0.3137254901960784,8.494208494208493,6.177606177606178,10.424710424710424,74.9034749034749,259.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,72.0,59.0,45.0,34.0,37.0,28.0,30.0,20.0
145,2024.0833333333333,1103.0,2.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,48.0,205.0,51.0,205.0,33.0,75.0,0.18972332015810275,0.19921875,0.3055555555555556,9.923664122137405,5.7251908396946565,9.923664122137405,74.42748091603053,262.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,70.0,60.0,46.0,34.0,38.0,27.0,29.0,22.0
146,2024.1666666666667,1108.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,47.0,207.0,50.0,207.0,44.0,74.0,0.18503937007874016,0.19455252918287938,0.3728813559322034,9.885931558935361,7.224334600760455,9.505703422053232,73.38403041825094,263.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,70.0,60.0,47.0,34.0,38.0,27.0,29.0,22.0
147,2024.25,1109.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,206.0,50.0,206.0,34.0,80.0,0.1857707509881423,0.1953125,0.2982456140350877,9.923664122137405,6.488549618320611,9.541984732824428,74.04580152671755,262.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,60.0,47.0,34.0,38.0,27.0,28.0,22.0
148,2024.3333333333333,1112.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,212.0,49.0,212.0,37.0,75.0,0.18146718146718147,0.18773946360153257,0.33035714285714285,8.614232209737828,4.868913857677903,11.235955056179774,75.28089887640449,267.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,67.0,64.0,48.0,34.0,38.0,26.0,29.0,22.0
149,2024.4166666666667,1113.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,212.0,49.0,212.0,30.0,67.0,0.18146718146718147,0.18773946360153257,0.30927835051546393,8.239700374531834,4.868913857677903,10.486891385767791,76.40449438202246,267.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,65.0,48.0,33.0,39.0,26.0,28.0,22.0
150,2024.5,1117.0,6.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,47.0,212.0,49.0,212.0,33.0,73.0,0.18146718146718147,0.18773946360153257,0.3113207547169811,7.116104868913857,6.741573033707865,10.861423220973784,75.28089887640449,267.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,69.0,65.0,45.0,35.0,39.0,27.0,28.0,22.0
151,2024.5833333333333,1117.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,211.0,49.0,211.0,37.0,78.0,0.1821705426356589,0.18846153846153846,0.3217391304347826,5.639097744360902,7.894736842105263,9.398496240601503,77.06766917293233,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,64.0,46.0,34.0,41.0,26.0,29.0,20.0
152,2024.6666666666667,1119.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,207.0,53.0,207.0,35.0,78.0,0.19455252918287938,0.20384615384615384,0.30973451327433627,4.887218045112782,7.894736842105263,9.774436090225564,77.44360902255639,266.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,73.0,63.0,47.0,33.0,42.0,26.0,29.0,20.0
153,2024.75,1119.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,209.0,53.0,209.0,36.0,73.0,0.19305019305019305,0.20229007633587787,0.3302752293577982,5.223880597014925,7.835820895522389,8.955223880597014,77.98507462686567,268.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,63.0,48.0,32.0,44.0,25.0,30.0,20.0
154,2024.8333333333333,1120.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,215.0,49.0,215.0,36.0,81.0,0.17938931297709923,0.1856060606060606,0.3076923076923077,4.444444444444445,7.777777777777778,9.25925925925926,78.51851851851852,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,65.0,47.0,33.0,44.0,25.0,27.0,23.0
155,2024.9166666666667,1124.0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,217.0,49.0,217.0,34.0,66.0,0.17803030303030304,0.18421052631578946,0.34,5.147058823529411,7.720588235294118,8.823529411764707,78.30882352941177,272.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,71.0,66.0,48.0,32.0,44.0,26.0,27.0,23.0
156,2025.0,1128.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,218.0,50.0,218.0,35.0,69.0,0.17735849056603772,0.1865671641791045,0.33653846153846156,5.109489051094891,6.569343065693431,10.583941605839415,77.73722627737226,274.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,70.0,68.0,48.0,32.0,44.0,26.0,27.0,23.0
157,2025.0833333333333,1129.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,218.0,49.0,218.0,35.0,78.0,0.17424242424242425,0.18352059925093633,0.30973451327433627,5.4945054945054945,5.128205128205128,11.355311355311356,78.02197802197803,273.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,67.0,49.0,32.0,42.0,28.0,26.0,23.0
158,2025.1666666666667,1133.0,3.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,220.0,50.0,220.0,35.0,69.0,0.1760299625468165,0.18518518518518517,0.33653846153846156,5.797101449275362,4.3478260869565215,11.956521739130435,77.89855072463769,276.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,67.0,69.0,48.0,34.0,42.0,28.0,26.0,23.0
159,2025.25,1137.0,3.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,48.0,219.0,51.0,219.0,35.0,69.0,0.1797752808988764,0.18888888888888888,0.33653846153846156,6.884057971014493,4.710144927536232,11.956521739130435,76.44927536231883,276.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,67.0,68.0,49.0,35.0,42.0,28.0,25.0,23.0
160,2025.3333333333333,1139.0,7.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,220.0,51.0,220.0,34.0,67.0,0.1791044776119403,0.1881918819188192,0.33663366336633666,7.581227436823104,4.332129963898916,10.469314079422382,77.6173285198556,277.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,69.0,68.0,49.0,36.0,42.0,25.0,27.0,24.0
161,2025.4166666666667,1142.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,51.0,219.0,54.0,219.0,41.0,81.0,0.18888888888888888,0.1978021978021978,0.3360655737704918,7.168458781362006,4.659498207885305,9.31899641577061,78.85304659498208,279.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,68.0,70.0,48.0,36.0,43.0,25.0,27.0,24.0
162,2025.5,1146.0,6.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,216.0,56.0,216.0,38.0,75.0,0.1970260223048327,0.20588235294117646,0.336283185840708,6.83453237410072,5.0359712230215825,9.352517985611511,78.77697841726618,278.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,70.0,47.0,37.0,42.0,26.0,26.0,24.0
163,2025.5833333333333,1146.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,213.0,58.0,213.0,41.0,70.0,0.20224719101123595,0.2140221402214022,0.36936936936936937,6.83453237410072,5.0359712230215825,8.633093525179856,79.49640287769785,278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,69.0,47.0,36.0,44.0,26.0,26.0,23.0
164,2025.6666666666667,1153.0,3.0,7.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,54.0,214.0,58.0,214.0,41.0,76.0,0.20149253731343283,0.21323529411764705,0.3504273504273504,8.24372759856631,5.376344086021505,8.60215053763441,77.77777777777779,279.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,73.0,69.0,47.0,36.0,43.0,28.0,25.0,24.0
165,2025.75,1156.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,52.0,216.0,56.0,216.0,40.0,73.0,0.19402985074626866,0.20588235294117646,0.35398230088495575,7.168458781362006,6.810035842293908,8.24372759856631,77.77777777777779,279.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,69.0,46.0,36.0,43.0,28.0,25.0,25.0
166,2025.8333333333333,1158.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,217.0,54.0,217.0,39.0,75.0,0.18726591760299627,0.1992619926199262,0.34210526315789475,7.553956834532374,6.83453237410072,6.474820143884892,79.13669064748201,278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,68.0,47.0,35.0,43.0,29.0,23.0,26.0
167,2025.9166666666667,1159.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,217.0,53.0,217.0,34.0,74.0,0.18421052631578946,0.1962962962962963,0.3148148148148148,7.2202166064981945,6.4981949458483745,7.581227436823104,78.70036101083032,277.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,68.0,47.0,34.0,44.0,28.0,23.0,26.0
168,2026.0,1162.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,216.0,54.0,216.0,33.0,63.0,0.18796992481203006,0.2,0.34375,6.859205776173286,6.137184115523466,7.581227436823104,79.42238267148014,277.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,68.0,48.0,34.0,44.0,27.0,24.0,25.0
169,2026.0833333333333,1168.0,6.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,50.0,221.0,54.0,221.0,36.0,70.0,0.18450184501845018,0.19636363636363635,0.33962264150943394,8.51063829787234,6.028368794326241,7.446808510638298,78.01418439716312,282.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,77.0,73.0,48.0,34.0,43.0,27.0,25.0,25.0
170,2026.1666666666667,1173.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,220.0,56.0,220.0,42.0,65.0,0.19117647058823528,0.2028985507246377,0.3925233644859813,7.420494699646643,7.420494699646643,7.06713780918728,78.09187279151944,283.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,77.0,74.0,48.0,33.0,44.0,27.0,24.0,26.0
171,2026.25,1176.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,53.0,221.0,57.0,221.0,36.0,69.0,0.19343065693430658,0.20503597122302158,0.34285714285714286,7.719298245614035,6.315789473684211,8.421052631578947,77.54385964912281,285.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,74.0,50.0,33.0,44.0,27.0,24.0,26.0
172,2026.3333333333333,1178.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.0,223.0,56.0,223.0,38.0,83.0,0.1890909090909091,0.2007168458781362,0.3140495867768595,7.3426573426573425,6.993006993006993,8.391608391608392,77.27272727272727,286.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.0,73.0,52.0,33.0,44.0,26.0,25.0,26.0
173,2026.4166666666667,1180.0,8.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,53.0,224.0,56.0,224.0,34.0,77.0,0.19133574007220217,0.2,0.3063063063063063,7.665505226480835,6.620209059233449,9.059233449477352,76.65505226480836,287.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.0,73.0,53.0,32.0,44.0,27.0,25.0,26.0
174,2026.5,1186.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,56.0,221.0,59.0,221.0,34.0,60.0,0.20216606498194944,0.21071428571428572,0.3617021276595745,8.710801393728223,6.2717770034843205,8.362369337979095,76.65505226480836,287.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,76.0,71.0,55.0,30.0,46.0,27.0,24.0,27.0
175,2026.5833333333333,1187.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.0,219.0,61.0,219.0,40.0,70.0,0.20938628158844766,0.21785714285714286,0.36363636363636365,6.968641114982578,8.013937282229964,7.665505226480835,77.35191637630662,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,71.0,56.0,30.0,46.0,26.0,24.0,27.0
176,2026.6666666666667,1190.0,2.0,5.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,59.0,221.0,62.0,221.0,44.0,78.0,0.21071428571428572,0.21908127208480566,0.36065573770491804,6.896551724137931,7.241379310344828,8.96551724137931,76.89655172413794,290.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,73.0,71.0,58.0,31.0,46.0,26.0,23.0,28.0
177,2026.75,1189.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,218.0,63.0,218.0,47.0,61.0,0.2158273381294964,0.22419928825622776,0.4351851851851852,5.88235294117647,7.26643598615917,8.996539792387544,77.85467128027682,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.0,59.0,31.0,45.0,26.0,22.0,28.0
